mouseID,sex,day,date,week,schedule,achieved,note

dodo1,m,
dodo2,m,
dodo3,m,
dodo4,m,
quagga1,f,
quagga2,f,
quagga3,f,
quagga4,f,

quagga1,f,friday,01-16-26,9,MustTouch,298
quagga2,f,friday,01-16-26,9,MustInitiate,328
quagga3,f,friday,01-16-26,9,MustInitiate,332
quagga4,f,friday,01-16-26,9,MustInitiate,319

dodo1,m,monday,01-19-26,10,HOLIDAY,
dodo2,m,monday,01-19-26,10,HOLIDAY,
dodo3,m,monday,01-19-26,10,HOLIDAY,
dodo4,m,monday,01-19-26,10,HOLIDAY,
quagga1,f,monday,01-19-26,10,HOLIDAY,
quagga2,f,monday,01-19-26,10,HOLIDAY,
quagga3,f,monday,01-19-26,10,HOLIDAY,
quagga4,f,monday,01-19-26,10,HOLIDAY,

dodo1,m,tuesday,01-20-26,10,MustTouch,322
dodo2,m,tuesday,01-20-26,10,MustInitiate,250
dodo3,m,tuesday,01-20-26,10,MustTouch,252
dodo4,m,tuesday,01-20-26,10,MustInitiate,212
quagga1,f,tuesday,01-20-26,10,MustTouch,219
quagga2,f,tuesday,01-20-26,10,MustInitiate,305
quagga3,f,tuesday,01-20-26,10,MustInitiate,306
quagga4,f,tuesday,01-20-26,10,MustInitiate,326

dodo1,m,wednesday,01-21-26,10,MustTouch,317
dodo2,m,wednesday,01-21-26,10,MustInitiate,287
dodo3,m,wednesday,01-21-26,10,MustTouch,258
dodo4,m,wednesday,01-21-26,10,MustInitiate,241
quagga1,f,wednesday,01-21-26,10,MustTouch,279
quagga2,f,wednesday,01-21-26,10,MustInitiate,297
quagga3,f,wednesday,01-21-26,10,MustInitiate,300
quagga4,f,wednesday,01-21-26,10,MustInitiate,292

dodo1,m,thursday,01-22-26,10,MustTouch,328
dodo2,m,thursday,01-22-26,10,MustInitiate,299
dodo3,m,thursday,01-22-26,10,MustTouch,330
dodo4,m,thursday,01-22-26,10,MustInitiate,264
quagga1,f,thursday,01-22-26,10,MustTouch,314
quagga2,f,thursday,01-22-26,10,MustInitiate,232
quagga3,f,thursday,01-22-26,10,MustInitiate,306
quagga4,f,thursday,01-22-26,10,MustInitiate,292

dodo1,m,friday,01-23-26,10,MustTouch,
dodo2,m,friday,01-23-26,10,STRIKE,
dodo3,m,friday,01-23-26,10,MustTouch,
dodo4,m,friday,01-23-26,10,STRIKE,
quagga1,f,friday,01-23-26,10,MustTouch,
quagga2,f,friday,01-23-26,10,STRIKE,
quagga3,f,friday,01-23-26,10,STRIKE,
quagga4,f,friday,01-23-26,10,STRIKE,

dodo1,m,monday,01-26-26,11,MustTouch,
dodo2,m,monday,01-26-26,11,MustInitiate,
dodo3,m,monday,01-26-26,11,MustTouch,
dodo4,m,monday,01-26-26,11,MustInitiate,
quagga1,f,monday,01-26-26,11,MustTouch,
quagga2,f,monday,01-26-26,11,MustInitiate,
quagga3,f,monday,01-26-26,11,MustInitiate,
quagga4,f,monday,01-26-26,11,MustInitiate,

dodo1,m,tuesday,01-27-26,11,MustInitiate,,movingon
dodo2,m,tuesday,01-27-26,11,PunishIncorrect,,movingon
dodo3,m,tuesday,01-27-26,11,MustInitiate,,movingon
dodo4,m,tuesday,01-27-26,11,PunishIncorrect,,movingon
quagga1,f,tuesday,01-27-26,11,MustInitiate,,movingon
quagga2,f,tuesday,01-27-26,11,PunishIncorrect,,movingon
quagga3,f,tuesday,01-27-26,11,PunishIncorrect,,movingon
quagga4,f,tuesday,01-27-26,11,PunishIncorrect,,movingon

dodo1,m,wednesday,01-28-26,11,MustInitiate,
dodo2,m,wednesday,01-28-26,11,PunishIncorrect,
dodo3,m,wednesday,01-28-26,11,MustInitiate,
dodo4,m,wednesday,01-28-26,11,PunishIncorrect,
quagga1,f,wednesday,01-28-26,11,MustInitiate,
quagga2,f,wednesday,01-28-26,11,PunishIncorrect,
quagga3,f,wednesday,01-28-26,11,PunishIncorrect,
quagga4,f,wednesday,01-28-26,11,PunishIncorrect,

dodo1,m,thursday,01-29-26,11,MustInitiate,
dodo2,m,thursday,01-29-26,11,PunishIncorrect,
dodo3,m,thursday,01-29-26,11,MustInitiate,
dodo4,m,thursday,01-29-26,11,PunishIncorrect,
quagga1,f,thursday,01-29-26,11,MustInitiate,
quagga2,f,thursday,01-29-26,11,PunishIncorrect,
quagga3,f,thursday,01-29-26,11,PunishIncorrect,
quagga4,f,thursday,01-29-26,11,PunishIncorrect,

dodo1,m,friday,01-30-26,11,MustInitiate,
dodo2,m,friday,01-30-26,11,PunishIncorrect,
dodo3,m,friday,01-30-26,11,MustInitiate,
dodo4,m,friday,01-30-26,11,PunishIncorrect,
quagga1,f,friday,01-30-26,11,MustInitiate,
quagga2,f,friday,01-30-26,11,PunishIncorrect,
quagga3,f,friday,01-30-26,11,PunishIncorrect,
quagga4,f,friday,01-30-26,11,PunishIncorrect,

dodo1,m,monday,02-02-26,12,MustInitiate,
dodo2,m,monday,02-02-26,12,PunishIncorrect,
dodo3,m,monday,02-02-26,12,MustInitiate,
dodo4,m,monday,02-02-26,12,PunishIncorrect,
quagga1,f,monday,02-02-26,12,MustInitiate,
quagga2,f,monday,02-02-26,12,PunishIncorrect,
quagga3,f,monday,02-02-26,12,PunishIncorrect,
quagga4,f,monday,02-02-26,12,PunishIncorrect,
